date_only,bidder_name,pub_name,pub_id,endpoint,pub_type,device_type,auctions,impressions,spend
2025-02-10,Krush Media,Aloha-ads,523648,Mobile App - SOVRN Direct All - Tree,publisher,APP,743,743,1.61
2025-02-10,Krush Media,SayGames LTD,524460,Mobile App - SOVRN Direct All - Tree,publisher,APP,585,585,0.67
2025-02-10,Simpli.fi,Sinclair Media Group,472580,CTV Direct Banner & Video,publisher,CTV,688,688,6.3
2025-02-10,Centro,A+E Networks,504679,ISO - Relaxed Shaping - TREE,publisher,CTV,519,519,12.58
2025-02-10,Beeswax,Tegna,257772,SOVRN Direct - All Mobile - Fillrate,publisher,APP,134,134,0.1
2025-02-10,Xandr,LG Ads Plus,491414,SOVRN Direct - All - Sequoia,publisher,CTV,48,48,0.61
2025-02-10,OpenX,Tegna,257772,SOVRN Direct Mobile App - Sequoia,publisher,APP,531,531,0.5
2025-02-10,DV360,Coneckt CTV,503680,SOVRN Direct CTV - Sequoia FUZZY,publisher,CTV,756,756,10.67
2025-02-10,Madhive,Video Elephant,517221,SOVRN Direct ALLOWLIST - Disable Throttle,publisher,CTV,800,800,2.52
2025-02-10,Krush Media,Twist Digital,271355,TTL Test - In-App Video,publisher,APP,451,451,0.6
2025-02-10,Krush Media,StashTV,526543,Samsung Priority Bundle Test,publisher,CTV,15,15,0.14
2025-02-10,Madhive,SportX,512157,SOVRN Direct ALLOWLIST - Disable Throttle,publisher,DESKTOP,3,3,0.03
2025-02-10,Opera Bidder,Nexstar Media Group,262877,SOVRN Direct - Mobile App TREE,publisher,APP,125,125,0.29
2025-02-10,BidSwitch,Gimica,528455,SOVRN Direct - TREE,publisher,APP,116,116,0.05
2025-02-10,Centro,Weatherbug TAM,513394,Centro - West In East,publisher,APP,69,69,0.13
2025-02-10,Simpli.fi,Microsoft Casual Games,475391,SOVRN Direct All - Sequoia,publisher,DESKTOP,32,32,0.06
2025-02-10,Beeswax,Tvisionary,501771,SOVRN Direct - All CTV - RPM,publisher,CTV,98,98,1.4
2025-02-10,Epsilon,StashTV,526543,Epsilon Sovrn Direct - Sequoia,publisher,CTV,109,109,1.22
2025-02-10,Equativ,OTT Studio,381748,SOVRN Direct - CTV Only TREE,publisher,CTV,19,19,0.16
2025-02-10,RTB House,Weatherbug TAM,513394,SOVRN Direct - All - Tree,publisher,APP,88,88,1.42
2025-02-10,Krush Media,Amagi Ads Plus,500389,Samsung Priority Bundle Test,publisher,CTV,24,24,0.22
2025-02-10,BidSwitch,Aloha-ads,523648,SOVRN Direct - TREE,publisher,APP,24,24,0.08
2025-02-10,Epsilon,Vuukle,246770,Epsilon Sovrn Direct - Sequoia,publisher,CTV,32,32,0.55
2025-02-10,The Trade Desk,Trinity Broadcasting Network,523838,SOVRN - Direct Pubs - No Throttle,publisher,CTV,15,15,0.13
2025-02-10,Madhive,Wurl,470485,SOVRN Direct ALLOWLIST - Disable Throttle,publisher,APP,42,42,0.74
2025-02-10,Beeswax,Taiv,512531,SOVRN Direct - All CTV - RPM,publisher,CTV,89,89,0.64
2025-02-10,TaurusX,Nexstar Media Group,262877,Mobile App - Tree,publisher,APP,14,14,0.02
2025-02-10,Xandr,OnCore Digitial Inc.,253233,OnCore ISO,publisher,APP,25,25,0.13
2025-02-10,Beeswax,A+E Networks,504679,High Prio ISO - TREE,publisher,CTV,23,23,0.47
2025-02-10,Magnite,Syncbak,466272,TAM DIRECT - Mobile In-App - TREE,publisher,APP,8,8,0.06
2025-02-10,The Trade Desk,Nexstar Media Group,262877,SOVRN - Direct Pubs - No Throttle,publisher,OTHER,1,1,0.0
2025-02-10,Beeswax,Aloha-ads,523648,SOVRN Direct - All CTV - RPM,publisher,CTV,2,2,0.04
2025-02-10,PubMatic,Vizio Audience Connect,476409,SOVRN Direct - TREE,publisher,CTV,6,6,0.09
2025-02-10,Beeswax,Quizlet,264549,SOVRN Direct - All Mobile - Fillrate,publisher,APP,51,51,0.02
2025-02-10,Beeswax,Fox News,492131,High Prio ISO - TREE,publisher,DESKTOP,13,13,0.02
2025-02-10,Simpli.fi,"My Code Media, Inc.",232757,CTV Direct Banner & Video,publisher,CTV,5,5,0.11
2025-02-10,Beeswax,"My Code Media, Inc.",232757,SOVRN Direct - All TREE,publisher,CTV,2,2,0.03
2025-02-10,Beeswax,WotchoTV,514064,SOVRN Direct - All CTV - RPM,publisher,CTV,7,7,0.09
2025-02-10,PubMatic,Vid20,467350,Vid20 Iso,publisher,CTV,1,1,0.01
2025-02-10,BidSwitch,Fox News,492131,SOVRN - High Priority,publisher,OTHER,1,1,0.0
2025-02-10,Sovrn,Tegna,257772,TEST Evan Dev To Phantom,publisher,CTV,3,3,0.01
2025-02-10,Madhive,Video Elephant,517221,SOVRN Direct ALLOWLIST - Disable Throttle,publisher,DESKTOP,3,3,0.01
2025-02-10,Equativ,"Vizio, Inc.",472819,SOVRN Direct - CTV Only TREE,publisher,CTV,3,3,0.05
2025-02-10,MediaForce,Nexstar Media Group,262877,SOVRN Direct - ALL Mobile,publisher,APP,1,1,0.0
2025-02-10,Opera Bidder,Syncbak,466272,SOVRN Direct - Mobile App TREE,publisher,APP,1,1,0.01
2025-02-10,DV360,Applovin,516975,TM INVIEW TEST,exchange,APP,2229170,2229170,2013.79
2025-02-10,Magnite,Applovin,516975, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,733233,733233,156.96
2025-02-10,Magnite,Elixir Holding Inc.,481808, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,14724,14724,41.89
2025-02-10,Simpli.fi,Start.io,488437,RPM Throttle Bucket - TREE SPLINE,exchange,APP,75757,75757,120.31
2025-02-10,Simpli.fi,TopOnAds,528054,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,2429230,2429230,3663.31
2025-02-10,Beeswax,TopOnAds,528054,US-West Test - Don't touch,exchange,APP,152104,152104,98.54
2025-02-10,BidSwitch,Smaato InAPP,512156,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,438169,438169,302.21
2025-02-10,DV360,Ad Element,472844,New Shaping - TREE,exchange,APP,26289,26289,5.74
2025-02-10,Simpli.fi,Rise,503707,US West Test,exchange,APP,629231,629231,907.68
2025-02-10,Magnite,Aceex,289960,Intermediaries Bucket 1 - Sequoia,exchange,APP,181669,181669,645.17
2025-02-10,Krush Media,Cinepulse Reseller,533266,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,38271,38271,306.5
2025-02-10,Simpli.fi,Start.io,488437,RPM Throttle Bucket - TREE,exchange,APP,72054,72054,114.46
2025-02-10,PubMatic,InMobi,502742,Mike Discrepancy Remediation Test,exchange,APP,82751,82751,315.46
2025-02-10,UnrulyX,Ad Element,472844,UnrulyX Mobile In App - TREE,exchange,APP,8090,8090,17.83
2025-02-10,Magnite,Amazon UAM,375328, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,5970,5970,1.41
2025-02-10,PubMatic,Weatherbug,489654,NIMBUS MOBILE APP 137711,exchange,APP,18975,18975,22.13
2025-02-10,Magnite,From The Top,487750, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,36466,36466,104.1
2025-02-10,Magnite,MobileFuse,452742, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,31870,31870,238.84
2025-02-10,Centro,Elixir Holding Inc.,481808,Mobile App Bucket 1 - TREE,exchange,APP,20200,20200,77.29
2025-02-10,Simpli.fi,Adnuro,520578,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,31585,31585,47.2
2025-02-10,Simpli.fi,Tvisionary,501771,CTV Exchanges Banner & Video,exchange,CTV,3507,3507,15.44
2025-02-10,Magnite,Rise,503707,US West Magnite,exchange,APP,5941,5941,2.72
2025-02-10,RTB House,Opera,465542,ADD NEW EXCHANGES HERE - Tree,exchange,APP,3665,3665,38.19
2025-02-10,Epom Services,Verve Mobile,501545,Bucket #1 - RPM,exchange,APP,40537,40537,11.77
2025-02-10,Edge226,Playdigo,489963,New Exchanges Here TREE,exchange,APP,17495,17495,4.82
2025-02-10,BidSwitch,Weatherbug,489654,Low Volume - No Throttle,exchange,APP,32291,32291,109.7
2025-02-10,Xandr,GrowinTech,513831,Mobile In-App Bucket 1 TREE - US West,exchange,APP,18621,18621,30.74
2025-02-10,Beeswax,Cinepulse Reseller,533266,Intermediaries RPM - TREE FUZZ,exchange,CTV,2140,2140,23.18
2025-02-10,Magnite,Trebel.io,521904,NIMBUS DIRECT - Mobile In-App,exchange,APP,65058,65058,9.77
2025-02-10,Epom Services,Ad Element,472844,Bucket #1 - RPM,exchange,APP,1932,1932,0.47
2025-02-10,Centro,Onomagic,267257,ADD NEW EXCHANGES HERE - TREE,exchange,APP,686,686,2.92
2025-02-10,Simpli.fi,TriCoast 3P,518134,CTV Exchanges Banner & Video,exchange,CTV,6186,6186,84.93
2025-02-10,OpenX,Luna Media,367217,Indirect Mobile App - Sequoia RPM,exchange,APP,1931,1931,0.55
2025-02-10,Epom Services,Voise Tech Ltd,511365,ADD NEW EXCHANGES HERE,exchange,APP,12331,12331,5.72
2025-02-10,Beeswax,Ad Element,472844,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,1418,1418,3.2
2025-02-10,Xandr,Videoheroes,483304,Mobile In-App Bucket 1 TREE,exchange,APP,765,765,0.29
2025-02-10,Krush Media,Infolinks,268479,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,656,656,8.43
2025-02-10,Simpli.fi,Ad Element,472844,RPM Throttle Bucket - TREE SPLINE,exchange,APP,2972,2972,7.52
2025-02-10,Centro,PGAM Media,402418,ADD NEW EXCHANGES HERE - TREE,exchange,APP,47,47,0.1
2025-02-10,Beeswax,Mediaverse,535224,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,349,349,0.44
2025-02-10,Epom Services,Smartivi,480816,ADD NEW EXCHANGES HERE,exchange,APP,99,99,0.04
2025-02-10,Simpli.fi,Castify CTV,521782,CTV Exchanges Banner & Video,exchange,CTV,757,757,10.37
2025-02-10,RTB House,My-Cast App,512006,ADD NEW EXCHANGES HERE - Tree,exchange,APP,69,69,0.93
2025-02-10,Epom Services,Matterfull Media,482639,ADD NEW EXCHANGES HERE,exchange,APP,1152,1152,0.3
2025-02-10,Simpli.fi,Verve Mobile,501545,US West Test,exchange,CTV,1385,1385,9.3
2025-02-10,InMobi,Trebel.io,521904,NIMBUS DIRECT - Mobile App,exchange,APP,1869,1869,0.3
2025-02-10,Edge226,Opera,465542,New Exchanges Here TREE,exchange,APP,388,388,0.35
2025-02-10,Epom Services,Amazon UAM,375328,ADD NEW EXCHANGES HERE,exchange,APP,1022,1022,0.21
2025-02-10,Magnite,"VRTCAL Markets, Inc.",522431,Intermediaries Bucket 1 - Sequoia,exchange,APP,264,264,0.18
2025-02-10,Edge226,Weatherbug,489654,SSP (Dauup) IA EP - Exchanges,exchange,APP,350,350,0.46
2025-02-10,Edge226,"VRTCAL Markets, Inc.",522431,New Exchanges Here TREE,exchange,APP,251,251,0.22
2025-02-10,BidSwitch,Luna Media,367217,Intermediaries - Sequoia,exchange,DESKTOP,285,285,0.01
2025-02-10,Centro,BidInfluence LTD,467506,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,225,225,1.46
2025-02-10,RTB House,Castify,516852,ADD NEW EXCHANGES HERE - Tree,exchange,APP,507,507,0.19
2025-02-10,Beeswax,Smrt Connect,519447,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,44,44,0.2
2025-02-10,Centro,FomoTV,533145,ADD NEW EXCHANGES HERE - TREE,exchange,APP,112,112,1.24
2025-02-10,Krush Media,"Origin Media, Inc",518865,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,197,197,1.46
2025-02-10,BidSwitch,Safe Exchange,488676,US West Test,exchange,APP,137,137,1.81
2025-02-10,Centro,Widesound,533923,ADD NEW EXCHANGES HERE - TREE,exchange,APP,138,138,1.4
2025-02-10,Beeswax,TVIQ CTV,506164,Intermediaries RPM - TREE FUZZ,exchange,CTV,391,391,5.13
2025-02-10,Motorik,Ad Element,472844,EU Intermediaries Bucket 1,exchange,APP,35,35,0.0
2025-02-10,Centro,Safe Exchange,488676,CTV - New RPM - TREE,exchange,APP,48,48,0.14
2025-02-10,Krush Media,From The Top,487750,Intermediary Priority Bundles,exchange,APP,16,16,0.02
2025-02-10,The Trade Desk,FloSportsTV,266548,Direct Exchanges - No Throttle,exchange,APP,144,144,1.04
2025-02-10,Beeswax,Tvisionary,501771,Intermediaries RPM - TREE FUZZ,exchange,CTV,20,20,0.11
2025-02-10,Beeswax,Distroscale,426477,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,CTV,2,2,0.02
2025-02-10,Edge226,"Disqus, Inc.",279534,CTV Exchanges (Edge Direct EP),exchange,CTV,32,32,0.4
2025-02-10,Centro,Signal Jump,507059,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,11,11,0.14
2025-02-10,RTB House,The Big Red,478097,ADD NEW EXCHANGES HERE - Tree,exchange,APP,21,21,0.07
2025-02-10,Simpli.fi,OrkaTV,504676,CTV Exchanges Banner & Video,exchange,CTV,24,24,0.3
2025-02-10,RTB House,Rhebus.works,512908,ADD NEW EXCHANGES HERE - Tree,exchange,APP,52,52,0.05
2025-02-10,OpenX,Ookla,235106,DIRECT Nimbus - Sequoia,exchange,APP,45,45,0.02
2025-02-10,Beeswax,"Origin Media, Inc",518865,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,CTV,25,25,0.32
2025-02-10,RTB House,Anzu,524160,ADD NEW EXCHANGES HERE - Tree,exchange,APP,44,44,0.17
2025-02-10,DV360,Germane Media,509119,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,CTV,5,5,0.16
2025-02-10,MediaForce,Onomagic,267257,ADD NEW EXCHANGES HERE,exchange,APP,33,33,0.02
2025-02-10,Centro,The Brave,273050,Mobile App Bucket 1 - TREE SPLINE,exchange,CTV,24,24,0.39
2025-02-10,Beeswax,Germane Media,509119,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,1,1,0.0
2025-02-10,BidSwitch,Krush Media,245697,Intermediaries - Sequoia,exchange,DESKTOP,44,44,0.03
2025-02-10,Opera Bidder,My-Cast App,512006,CTV - ANY BID TREE,exchange,CTV,13,13,0.03
2025-02-10,Beeswax,Gotham Ads,420355,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,APP,12,12,0.01
2025-02-10,Simpli.fi,Ad Element,472844,High Rev - Sequoia FUZZ,exchange,DESKTOP,4,4,0.02
2025-02-10,BidSwitch,Vitor Media,503827,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,CTV,8,8,0.11
2025-02-10,BidSwitch,TriCoast 3P,518134,Intermediaries 2 - Sequoia,exchange,APP,2,2,0.03
2025-02-10,Simpli.fi,Ad Element,472844,CTV Exchanges Banner & Video,exchange,CTV,7,7,0.02
2025-02-10,Krush Media,Epsilon/Conversant,411121,Mobile App Intermediaries - Tree,exchange,APP,24,24,0.07
2025-02-10,Motorik,Adapex,259022,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,3,3,0.0
2025-02-10,Xandr,FloSportsTV,266548,DIRECT Exchanges - Sequoia,exchange,CTV,2,2,0.02
2025-02-10,MediaForce,Elixir Holding Inc.,481808,ADD NEW EXCHANGES HERE,exchange,APP,6,6,0.02
2025-02-10,Edge226,Germane Media,509119,CTV Exchanges (Edge Direct EP),exchange,CTV,3,3,0.1
2025-02-10,Simpli.fi,From The Top,487750,High Rev - Sequoia FUZZ,exchange,DESKTOP,5,5,0.01
2025-02-10,DV360,Start.io,488437,New Shaping - TREE,exchange,CTV,4,4,0.0
2025-02-10,Krush Media,Smrt Connect,519447,Mobile App Intermediaries - Tree,exchange,APP,1,1,0.0
2025-02-10,Magnite,Luna Media,367217, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,24965,24965,12.67
2025-02-10,BidSwitch,Cinepulse Reseller,533266,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,CTV,49784,49784,437.37
2025-02-10,Simpli.fi,Balloon Labs,478192,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,20882,20882,31.34
2025-02-10,Magnite,GrowinTech,513831, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,1295,1295,0.93
2025-02-10,PubMatic,Verve Mobile,501545,Pubm US-West MVP,exchange,APP,1098941,1098941,209.65
2025-02-10,Centro,Amazon UAM,375328,Mobile App Bucket 1 - TREE,exchange,APP,21120,21120,17.81
2025-02-10,DV360,Voise Tech Ltd,511365,New Shaping - TREE,exchange,APP,516321,516321,134.18
2025-02-10,OpenX,Amazon UAM,375328,Indirect Mobile App - Sequoia RPM,exchange,APP,49832,49832,4.5
2025-02-10,Magnite,Applovin,516975,Intermediaries Bucket 1 - Sequoia,exchange,APP,748030,748030,161.97
2025-02-10,Xandr,Luna Media,367217,Mobile In-App Bucket 1 TREE,exchange,APP,1720,1720,0.69
2025-02-10,Motorik,Playdigo,489963,Intermediaries Bucket 1 - Sequoia,exchange,APP,24851,24851,9.05
2025-02-10,Simpli.fi,Vidazoo,222372,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,124462,124462,190.6
2025-02-10,Simpli.fi,Cinepulse Reseller,533266,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,22214,22214,34.13
2025-02-10,Simpli.fi,Appbroda,489954,RPM Throttle Bucket - TREE,exchange,APP,59667,59667,89.44
2025-02-10,DV360,IQZone,456186,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,114926,114926,99.14
2025-02-10,Krush Media,Applovin,516975,Mobile App Intermediaries - Tree,exchange,APP,8775,8775,10.17
2025-02-10,BidSwitch,SpringServe,391309,Intermediaries 2 - Sequoia,exchange,CTV,10996,10996,50.34
2025-02-10,Simpli.fi,Elixir Holding Inc.,481808,High Rev - Sequoia FUZZ,exchange,APP,5071,5071,25.47
2025-02-10,Opera Bidder,Smaato InAPP,512156,High Rev Bucket - ANY BID TREE,exchange,APP,16379,16379,3.83
2025-02-10,Beeswax,Audiomack,483396,DIRECT InApp - TREE Clears,exchange,APP,1735,1735,0.73
2025-02-10,Equativ,Weatherbug,489654,Exchanges - In-App Only,exchange,APP,19848,19848,30.46
2025-02-10,Equativ,Merriam Webster,83744,Exchanges - In-App Only,exchange,APP,10439,10439,3.74
2025-02-10,DV360,Krush Media,245697,CTV Indirect - Sequoia,exchange,DESKTOP,23,23,0.06
2025-02-10,Simpli.fi,MetaX,515843,CTV Exchanges Banner & Video,exchange,CTV,157,157,1.85
2025-02-10,Motorik,Singular Ads,443073,EU Intermediaries Bucket 1,exchange,APP,7625,7625,4.13
2025-02-10,Beeswax,Ex.Co,241560,Intermediaries RPM - TREE FUZZ,exchange,CTV,7768,7768,57.45
2025-02-10,Opera Bidder,Tappa,476784,Direct Mobile - RPM,exchange,APP,1076,1076,0.16
2025-02-10,Centro,FomoTV,533145,Centro - West In East,exchange,APP,1582,1582,17.41
2025-02-10,Beeswax,Appush,514816,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,APP,82,82,0.22
2025-02-10,Epom Services,Onomagic,267257,ADD NEW EXCHANGES HERE,exchange,APP,3818,3818,2.3
2025-02-10,Epom Services,Admix,380632,ADD NEW EXCHANGES HERE,exchange,APP,1020,1020,0.44
2025-02-10,Beeswax,Balloon Labs,478192,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,949,949,0.81
2025-02-10,Epsilon,VGI CTV,509976,Epilson Aigned Exchanges - Sequoia,exchange,CTV,2150,2150,27.74
2025-02-10,UnrulyX,Tappa,476784,Direct Mobile In-App - TREE,exchange,APP,969,969,0.3
2025-02-10,Simpli.fi,Infolinks,268479,CTV Exchanges Banner & Video,exchange,CTV,4222,4222,60.73
2025-02-10,Centro,Trebel.io,521904,Low Volume - Sequoia,exchange,APP,1617,1617,0.52
2025-02-10,DV360,Smartivi,480816,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,2351,2351,2.69
2025-02-10,Epom Services,Limpid TV,270524,Low Traffic - No Throttle (MP),exchange,APP,3551,3551,1.56
2025-02-10,Beeswax,Dev Xchg,990943,fixed Evan Test DONT USE3,exchange,APP,309,309,0.49
2025-02-10,Beeswax,BidInfluence LTD,467506,Intermediaries RPM - TREE FUZZ,exchange,APP,128,128,0.34
2025-02-10,DV360,InMobi,502742,New Shaping - TREE,exchange,DESKTOP,19,19,0.07
2025-02-10,Simpli.fi,TriCoast 3P,518134,RPM Throttle Bucket - TREE SPLINE,exchange,APP,28,28,0.35
2025-02-10,Beeswax,Radiance Media,510432,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,1176,1176,0.74
2025-02-10,Beeswax,Adnuro,520578,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,APP,516,516,0.49
2025-02-10,Simpli.fi,Krush Media,245697,CTV Exchanges Banner & Video,exchange,CTV,1354,1354,11.17
2025-02-10,DV360,Timehop,465842,NIMBUS Mobile In-App No Throttle,exchange,APP,174,174,0.32
2025-02-10,Krush Media,TVIQ CTV,506164,CTV - ADD NEW EXCHANGES HERE TREE FUZZ,exchange,CTV,645,645,6.58
2025-02-10,BidSwitch,TopOnAds,528054,US West Test,exchange,CTV,434,434,5.28
2025-02-10,Centro,The Brave,273050,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,46,46,0.72
2025-02-10,InMobi,Merriam Webster,83744,NIMBUS DIRECT - Mobile App,exchange,APP,273,273,0.09
2025-02-10,Motorik,The Big Red,478097,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,18,18,0.07
2025-02-10,Centro,Germane Media,509119,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,57,57,0.97
2025-02-10,DV360,Admix,380632,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,238,238,0.25
2025-02-10,Krush Media,OrkaTV,504676,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,185,185,1.66
2025-02-10,BidSwitch,TopOnAds,528054,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,CTV,136,136,1.56
2025-02-10,Beeswax,Iion,270673,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,APP,81,81,0.04
2025-02-10,Krush Media,Admix,380632,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,352,352,0.3
2025-02-10,Motorik,Adman Media,417620,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,159,159,0.11
2025-02-10,Krush Media,Anzu,524160,Mobile App Intermediaries - Tree,exchange,APP,73,73,0.1
2025-02-10,Beeswax,TriCoast,514147,Intermediaries RPM - TREE FUZZ,exchange,CTV,99,99,1.38
2025-02-10,RTB House,Limpid TV,270524,ADD NEW EXCHANGES HERE - Tree,exchange,APP,246,246,0.3
2025-02-10,Epom Services,Twist Digital,271355,ADD NEW EXCHANGES HERE,exchange,APP,63,63,0.03
2025-02-10,Beeswax,"Olaex, Inc.",527867,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,APP,102,102,0.13
